State,city_name,city_type,county,percent_completed_hs,poverty_rate,Median Income,Lat,Lng
TX,Edinburg,city,,77.7,27.7,43346,26.3017374,-98.1633432
TX,Edmonson,town,,88.3,13.8,,34.2825704,-101.900181
TX,Edna,city,,73.5,16.8,50647,28.9785947,-96.6460877
TX,Edom,city,,78.4,10.4,57188,32.3723675,-95.6088495
TX,Edroy,CDP,,65.3,12.1,30952,27.973628,-97.6761074
TX,Eidson Road,CDP,,48.7,20.4,32332,28.6858006,-100.4856389
TX,Elbert,CDP,,100,0,,33.2662152,-98.993959
TX,El Brazil,CDP,,0,0,-,32.801511,-96.806037
TX,El Camino Angosto,CDP,,79.3,8.5,107857,26.1122986,-97.6447122
TX,El Campo,city,,71.2,22.2,45413,29.1966405,-96.2696867
TX,El Castillo,CDP,,45.8,50.5,,32.9232289,-96.6152975
TX,El Cenizo,CDP,,26.6,17.5,,27.3321558,-99.5037134
TX,El Cenizo,city,,37.5,50.7,20929,27.3321558,-99.5037134
TX,El Chaparral,CDP,,39,0,,29.5834662,-98.6945115
TX,Eldorado,city,,70.1,14,48125,30.8601745,-100.6009299
TX,Electra,city,,84.7,13,36518,34.0292588,-98.9189575
TX,Elgin,city,,77.7,21.7,50369,30.3496528,-97.3702735
TX,Elias-Fela Solis,CDP,,0,31,-,31.9685988,-99.9018131
TX,El Indio,CDP,,31.3,40.7,,28.5119284,-100.3111817
TX,Elkhart,town,,77.7,19.4,35875,31.6251747,-95.5793977
TX,El Lago,city,,95.2,7.5,105972,29.5732685,-95.0429558
TX,Elm Creek,CDP,,64.8,39.8,34757,28.774419,-100.4917436
TX,Elmendorf,city,,75.9,15.2,47174,29.2560731,-98.3327903
TX,El Mesquite,CDP,,-,-,-,32.7667955,-96.5991593
TX,Elmo,CDP,,77,7.4,45764,32.7220737,-96.1649747
TX,E. Lopez,CDP,,100,32,,26.2571091,-98.1376828
TX,El Paso,city,,78,20.9,42772,31.7618778,-106.4850217
TX,El Quiote,CDP,,19.6,15.4,46050,29.6849299,-95.3014834
TX,El Rancho Vela,CDP,,46.7,0,,31.9685988,-99.9018131
TX,El Refugio,CDP,,30.2,46.4,,26.340345,-98.755859
TX,Elsa,city,,57.9,45.8,22464,26.2934048,-97.9930588
TX,El Socio,CDP,,52.9,13.1,-,32.772702,-96.697199
TX,Emerald Bay,CDP,,94.8,20.6,58000,32.1573244,-95.4358334
TX,Emhouse,town,,90.6,22.2,32917,32.1626501,-96.5772098
TX,Emory,city,,81.4,19.1,25625,32.874566,-95.7655183
TX,Encantada-Ranchito-El Calaboz,CDP,,35.9,48.2,20637,26.0261892,-97.6302676
TX,Enchanted Oaks,town,,92.3,3.2,73125,32.2654249,-96.1094166
TX,Encinal,city,,58,13.2,25000,28.041117,-99.3544787
TX,Encino,CDP,,52.5,47.2,17692,26.9361628,-98.1352829
TX,Ennis,city,,74.6,25,41305,32.3293111,-96.6252679
TX,Escobares,city,,38.2,55.3,18636,26.4106186,-98.9625293
TX,Estelline,town,,71.2,9.2,63750,34.5467253,-100.4381764
TX,Eugenio Saenz,CDP,,68,100,-,31.9685988,-99.9018131
TX,Euless,city,,90.3,12.2,54974,32.8370727,-97.0819541
TX,Eureka,city,,92,9.5,54643,32.0126567,-96.29581
TX,Eustace,city,,82.2,20.1,40903,32.3070902,-96.0066353
TX,Evadale,CDP,,86.9,3,46250,30.3549303,-94.072681
TX,Evant,town,,78.2,27.9,39250,31.4762719,-98.1519777
TX,Evergreen,CDP,,0,100,-,26.338681,-98.0566725
TX,Everman,city,,78.1,25.1,36977,32.630968,-97.2891817
TX,Fabens,CDP,,50.4,48.5,24327,31.50234,-106.1585867
TX,Fabrica,CDP,,31,7.8,30893,30.224589,-97.727481
TX,Fairchilds,village,,79.9,7.6,61250,29.431353,-95.7802282
TX,Fairfield,city,,87,10,46964,31.7246128,-96.1652481
TX,Fair Oaks Ranch,city,,99.3,0.5,125875,29.7555579,-98.6325611
TX,Fairview,town,,98.5,5.8,73713,33.1578952,-96.6316593
TX,Falconaire,CDP,,28.1,100,-,31.9685988,-99.9018131
TX,Falcon Heights,CDP,,46.7,0,-,26.5589442,-99.1230884
TX,Falcon Lake Estates,CDP,,84.9,26.4,49453,26.8728176,-99.255314
TX,Falcon Mesa,CDP,,62.7,6.9,50466,26.8728172,-99.2894813
TX,Falcon Village,CDP,,86.7,33.3,,26.5614439,-99.1344774
TX,Falfurrias,city,,72.7,45.8,19229,27.2269872,-98.1441714
TX,Falls City,city,,80.8,12.9,56458,28.9827507,-98.0175047
TX,Falman,CDP,,82.8,12,31481,27.9252011,-97.1662313
TX,Fannett,CDP,,91.2,6,71042,29.9260505,-94.2507407
TX,Farmers Branch,city,,82.8,12,60973,32.9265137,-96.8961151
TX,Farmersville,city,,79.1,16,48258,33.1634493,-96.3599821
TX,Farwell,city,,75,13,44145,34.383409,-103.0380016
TX,Fate,city,,92.6,4.8,91788,32.9437774,-96.3917654
TX,Fayetteville,city,,93.3,5.2,32143,29.9057817,-96.6727528
TX,Faysville,CDP,,72.2,28.1,29125,26.4103453,-98.1352866
TX,Fernando Salinas,CDP,,45.5,0,-,27.4728675,-99.4752949
TX,Ferris,city,,68.6,25,46548,32.5340262,-96.6655488
TX,Fifth Street,CDP,,21.8,58,27299,29.5982899,-95.551333
TX,Flatonia,town,,56.4,15.6,40398,29.6877325,-97.1085972
TX,Flor del Rio,CDP,,14.9,0,-,29.8687682,-101.1617356
TX,Florence,city,,74.1,10.8,41875,30.8412954,-97.7936268
TX,Floresville,city,,75.6,15.9,51446,29.1335781,-98.1561192
TX,Flowella,CDP,,74.5,34.8,,27.2164329,-98.0644475
TX,Flower Mound,town,,97.1,2.7,122999,33.0145673,-97.0969552
TX,Floydada,city,,67.7,27.2,35885,33.9845232,-101.3376574
TX,Follett,city,,80.9,15.6,63750,36.4339237,-100.1415209
TX,Forest Hill,city,,68.9,24.5,43750,32.6601003,-97.2698712
TX,Forney,city,,94.3,7.8,74718,32.7481845,-96.4719312
TX,Forsan,city,,87.7,27.3,44250,32.109848,-101.3662316
TX,Fort Bliss,CDP,,97.1,13.1,48610,31.812438,-106.4213208
TX,Fort Clark Springs,CDP,,88.2,12.4,36490,29.3064207,-100.4194417
TX,Fort Davis,CDP,,66,5.5,48508,30.5882111,-103.8946253
TX,Fort Hancock,CDP,,38.3,41.3,22313,31.2914585,-105.860307
TX,Fort Hood,CDP,,96.8,14.1,40660,31.1363315,-97.7797049
TX,Fort Stockton,city,,72.3,10.3,49868,30.8940431,-102.8793222
TX,Fort Worth,city,,80.8,18.8,53214,32.7554883,-97.3307658
TX,Four Corners,CDP,,80.7,12.5,69342,29.6768244,-95.6642008
TX,Four Points,CDP,,-,-,-,30.4038127,-97.8536211
TX,Fowlerton,CDP,,100,0,-,28.4655476,-98.8108573
TX,Franklin,city,,83.6,22.8,34167,31.0260194,-96.4852444
TX,Frankston,town,,83.3,14.3,42969,32.0526614,-95.5063456
TX,Fredericksburg,city,,89.5,14.1,48991,30.2752011,-98.8719843
TX,Freeport,city,,66.3,26.5,32060,28.9541368,-95.3596617
TX,Freer,city,,72.1,20.7,47250,27.8827965,-98.6177929
TX,Fresno,CDP,,81.8,10.7,66161,29.5388465,-95.4474414
TX,Friendswood,city,,95,5.7,91458,29.5293998,-95.2010447
TX,Friona,city,,62.2,19.7,48409,34.641734,-102.7241047
TX,Frisco,city,,95.9,3.6,114098,33.1506744,-96.8236116
TX,Fritch,city,,93.6,8.6,57880,35.6397655,-101.603228
TX,Fronton,CDP,,13.7,22.1,,26.4070058,-99.0839196
TX,Fronton Ranchettes,CDP,,62.2,54.8,,26.4070058,-99.0839196
TX,Frost,city,,72.7,27.8,34821,32.0801526,-96.8066611
TX,Fruitvale,city,,77.3,29.5,32292,32.6831851,-95.8032979
TX,Fulshear,city,,94.7,3.2,175990,29.6931119,-95.8998969
TX,Fulton,town,,84.7,8.5,41447,28.0627317,-97.041269
TX,Gail,CDP,,96.6,0,72500,32.7703457,-101.445743
TX,Gainesville,city,,79.5,22.2,39047,33.6259414,-97.1333453
TX,Galena Park,city,,61.3,21.5,43302,29.7335616,-95.2302123
TX,Gallatin,city,,79.4,7.8,60156,31.8910032,-95.1454998
TX,Galveston,city,,81.9,24.6,39098,29.3013479,-94.7976958
TX,Ganado,city,,65.9,21.5,44659,29.0405363,-96.5135831
TX,Garceno,CDP,,43,47.8,,26.4195699,-98.9383338
TX,Garciasville,CDP,,50,100,-,26.3343589,-98.7068269
TX,Garden City,CDP,,82.6,0,61696,31.8639016,-101.4811969
TX,Gardendale,CDP,,98.2,4.1,77829,32.0203969,-102.3801456
TX,Garden Ridge,city,,98.8,1.1,123611,29.6346708,-98.3052907
TX,Garfield,CDP,,69.9,26.3,46029,30.187435,-97.5577771
TX,Garland,city,,76.3,17.2,51970,32.912624,-96.6388833
TX,Garrett,town,,58.4,34.9,37917,32.3634765,-96.6547135
TX,Garrison,city,,78.9,25.9,32266,31.8243402,-94.491039
TX,Gary City,town,,82.4,12.8,63750,32.031272,-94.3726252
TX,Garza-Salinas II,CDP,,62.8,34.3,33500,31.9685988,-99.9018131
TX,Gatesville,city,,74.5,22.8,40093,31.4351645,-97.743911
TX,Georgetown,city,,92.5,8,63041,30.6332618,-97.6779842
TX,George West,city,,72.6,17.3,49432,28.3325002,-98.1175054
TX,Geronimo,CDP,,77.9,14.4,55272,29.6630045,-97.9669494
TX,Gholson,city,,87.8,18.4,56818,31.7009962,-97.2163956
TX,Giddings,city,,74.5,24.6,43810,30.1827159,-96.936371
TX,Gilmer,city,,80.8,13.1,46122,32.7287472,-94.9424379
TX,Girard,CDP,,76,12.9,,33.3623119,-100.6628975
TX,Gladewater,city,,81.1,28.1,37819,32.5365333,-94.9427168
TX,Glenn Heights,city,,87.6,10.6,62404,32.5487479,-96.8566667
TX,Glen Rose,city,,82.1,14.4,39063,32.2345872,-97.7553061
TX,Glidden,CDP,,89.5,9,52153,29.7009773,-96.5862509
TX,Godley,city,,84,16.2,41699,32.449029,-97.5266886
TX,Goldsmith,city,,93.3,9.1,50750,31.9806732,-102.6151505
TX,Goldthwaite,city,,80.9,15.9,42121,31.4498855,-98.5708763
TX,Goliad,city,,82.1,18.2,46548,28.6683252,-97.3883265
TX,Golinda,city,,93.8,28,44732,31.3776722,-97.0827751
TX,Gonzales,city,,67.8,29.4,34271,29.5016257,-97.4524926
TX,Goodlow,city,,89.1,23.9,26912,32.1088791,-96.2150328
TX,Goodrich,city,,79.7,13.5,44444,30.6054775,-94.9466003
TX,Gordon,city,,87.9,10.4,35069,32.5484637,-98.3692161
TX,Goree,city,,75.6,23.3,35938,33.4673183,-99.5245276
TX,Gorman,city,,74.4,32.4,20735,32.2137484,-98.6706106
TX,Graford,city,,82.5,20.9,49167,32.9376218,-98.2469919
TX,Graham,city,,78.4,15.8,39911,33.1070597,-98.589502
TX,Granbury,city,,89,9.3,45606,32.4420826,-97.7941967
TX,Grandfalls,town,,71.6,27.8,35938,31.3393072,-102.8518202
TX,Grand Prairie,city,,79.9,14.7,56475,32.7459645,-96.9977846
TX,Grand Saline,city,,67.2,29.9,31853,32.6734636,-95.7094069
TX,Grandview,city,,80.4,21.1,40750,32.2704245,-97.1791759
TX,Granger,city,,79.7,21.7,43542,30.7176929,-97.44278
TX,Granite Shoals,city,,73,34.8,35070,30.5869512,-98.3816672
TX,Granjeno,city,,71.6,17.7,60938,26.1347979,-98.3047363
TX,Grape Creek,CDP,,84.2,11.4,41572,31.5898783,-100.5431534
TX,Grapeland,city,,83.8,31.4,26677,31.491845,-95.4785606
TX,Grapevine,city,,93.2,11.9,79083,32.9342919,-97.0780654
TX,Grays Prairie,village,,88,4.6,70313,32.4720837,-96.3494263
TX,Greatwood,CDP,,95.7,0.9,143125,29.5541259,-95.6757811
TX,Green Valley Farms,CDP,,60.4,37.5,,26.1220205,-97.5605427
TX,Greenville,city,,80,23.1,36639,33.1384488,-96.1108066
TX,Gregory,city,,61.7,24.1,47543,27.9222444,-97.2899915
TX,Grey Forest,city,,95.2,4.3,72000,29.6155041,-98.6808563
TX,Groesbeck,city,,74.9,35.7,38375,31.5243379,-96.5338693
TX,Groom,town,,89.1,1.8,54514,35.2036602,-101.1068215
TX,Groves,city,,88.2,13.3,49500,29.9482695,-93.9171155
TX,Groveton,city,,73,39.7,30684,31.0549071,-95.1257691
TX,Gruver,city,,78.8,11.2,45357,36.2650314,-101.4062723
TX,Guadalupe Guerra,CDP,,0,0,-,31.9685988,-99.9018131
TX,Guerra,CDP,,-,-,-,26.8831028,-98.8936401
TX,Gun Barrel City,city,,80.4,23.5,36939,32.3345888,-96.1513627
TX,Gunter,city,,76.8,15.4,61250,33.4478881,-96.747494
TX,Gustine,town,,65.8,27.9,37589,31.8451492,-98.4028198
TX,Guthrie,CDP,,86.6,7.5,56250,33.6206613,-100.3228034
TX,Gutierrez,CDP,,100,100,-,33.0250108,-96.8542967
TX,Hackberry,town,,69.6,20,90694,33.1523417,-96.9177821
TX,Hale Center,city,,65.2,21.2,35750,34.0642436,-101.8437866
TX,Hallettsville,city,,78,18.3,35687,29.4438528,-96.9410929
TX,Hallsburg,city,,97,10.6,70000,31.5387793,-96.9561053
TX,Hallsville,city,,95.4,7.4,75213,32.504316,-94.5740934
TX,Haltom City,city,,74.5,16.6,45745,32.7995738,-97.2691817
TX,Hamilton,city,,79.5,17.8,31172,31.7037655,-98.1239231
TX,Hamlin,city,,88.9,27.8,38170,32.8848296,-100.1264907
TX,Happy,town,,82.3,28.8,39583,34.7436704,-101.8546322
TX,Hardin,city,,81,17.1,44474,30.1524348,-94.739089
TX,Hargill,CDP,,24.2,74.7,13382,26.4429778,-98.0138064
TX,Harker Heights,city,,91.7,17.1,64494,31.0835102,-97.6597376
TX,Harlingen,city,,73.7,32.5,34466,26.1906306,-97.6961026
TX,Harper,CDP,,77.5,10.9,42250,30.2999195,-99.2442144
TX,Hart,city,,53.9,16.9,43750,34.3850726,-102.1157408
TX,Hartley,CDP,,44,16.2,49583,35.8855926,-102.3968605
TX,Haskell,city,,65.6,23.3,36897,33.1576031,-99.7337014
TX,Haslet,city,,93.9,2.7,104000,32.9748469,-97.3477957
TX,Havana,CDP,,68.5,35.3,36643,26.245072,-98.5094655
TX,Hawk Cove,city,,73.5,21.2,30938,32.8840116,-96.0810828
TX,Hawkins,city,,90,25.2,48333,32.5884735,-95.2041135
TX,Hawley,city,,79.3,8.5,51316,32.6120643,-99.8142586
TX,Hays,city,,96.2,1.8,90357,30.1227118,-97.8722281
TX,H. Cuellar Estates,CDP,,100,0,-,31.9685988,-99.9018131
TX,Hearne,city,,67,19.6,37218,30.8785238,-96.5930258
TX,Heath,city,,97.5,2.3,148661,32.8365147,-96.474987
TX,Hebbronville,CDP,,71.7,19.5,33075,27.3067057,-98.6783516
TX,Hebron,town,,95.9,1.1,144688,33.0286082,-96.8984358
TX,Hedley,city,,75.3,17.7,,34.8669964,-100.6604111
TX,Hedwig Village,city,,95.3,8.9,84179,29.7809441,-95.5212311
TX,Heidelberg,CDP,,71.3,31.2,40255,26.197019,-97.8802764
TX,Helotes,city,,95,2.2,114730,29.5780056,-98.6897451
TX,Hemphill,city,,79.4,35.4,27344,31.3407403,-93.846852
TX,Hempstead,city,,68.7,36.5,33188,30.0974405,-96.0782918
TX,Henderson,city,,77.4,17.4,42232,32.1532156,-94.7993802
TX,Henrietta,city,,89.3,13.4,46548,33.8173224,-98.1953221
TX,Hereford,city,,70.4,24.1,41250,34.8150622,-102.3977036
TX,Hermleigh,CDP,,84.5,5.2,63229,32.6351114,-100.7592804
TX,Hewitt,city,,93.1,4.5,70348,31.4623902,-97.1958377
TX,Hickory Creek,town,,95.5,1.9,90270,33.1223429,-97.0430647
TX,Hico,city,,77.1,13.3,34231,31.9829253,-98.0336454
TX,Hidalgo,city,,61.7,30.2,40302,26.1003547,-98.2630684
TX,Hideaway,city,,98.4,3.9,69110,32.49042,-95.4574571
TX,Higgins,city,,78.2,4.9,54444,36.1197639,-100.0242899
TX,Highland Haven,city,,96.8,3.3,58750,30.6082428,-98.3958605
TX,Highland Park,town,,98.4,4.3,183594,32.8334607,-96.7919454
TX,Highlands,CDP,,83.8,16.4,54219,29.818836,-95.0560404
TX,Highland Village,city,,97.3,2.2,135404,33.091788,-97.0466759
TX,Hill Country Village,city,,98,2.1,218750,29.5824497,-98.4908512
TX,Hillcrest,village,,93.2,7.6,80833,29.3941746,-95.2240575
TX,Hillsboro,city,,69.8,34.6,28422,32.0109886,-97.1300061
TX,Hillside Acres,CDP,,-,-,-,30.229212,-98.245412
TX,Hilltop,CDP,Frio,34.1,9.7,56094,28.6930347,-99.1758669
TX,Hilltop,CDP,Starr,27.6,13.8,,28.6930347,-99.1758669
TX,Hilltop Lakes,CDP,,94.5,0,70074,31.0793515,-96.2038502
TX,Hilshire Village,city,,94,1.7,148750,29.7907833,-95.4891081
TX,Hitchcock,city,,84.7,21.9,49872,29.3482905,-95.0160368
TX,Holiday Beach,CDP,,75.3,3.8,24279,28.16861,-97.01
TX,Holiday Lakes,town,,61.6,35.9,30833,29.2096878,-95.5168874
TX,Holland,town,,80.3,26.4,33214,30.8782423,-97.4016697
TX,Holliday,city,,90.4,14.3,61944,33.8162095,-98.6950595
TX,Holly Lake Ranch,CDP,,92.8,5.4,56821,32.7163884,-95.1999664
TX,Hollywood Park,town,,95.3,1.4,81500,29.6005047,-98.48724
TX,Homestead Meadows North,CDP,,64.9,37.4,33712,31.851497,-106.1716463
TX,Homestead Meadows South,CDP,,50.8,30.2,34753,31.8092759,-106.1674792
TX,Hondo,city,,73.8,26.8,37341,29.3474565,-99.1414249
TX,Honey Grove,city,,78.6,25.2,30200,33.5834377,-95.9099681
TX,Hooks,city,,84.6,29.8,32650,33.4662328,-94.2885306
TX,Horizon City,city,,84.5,17.4,56911,31.6926121,-106.2074793
TX,Hornsby Bend,CDP,,71.4,18.1,49077,30.2474328,-97.5833339
TX,Horseshoe Bay,city,,97,6.9,83784,30.5421579,-98.3882723
TX,Horseshoe Bend,CDP,,81.7,9.3,37917,32.5804122,-97.8772565
TX,Houston,city,,76.7,22.5,46187,29.7604267,-95.3698028
TX,Howardwick,city,,80.1,26.1,33750,35.0372721,-100.9068118
TX,Howe,town,,84.8,19.7,44079,33.5087196,-96.6122117
TX,Hubbard,city,,87,24.3,31202,31.8484935,-96.797215
TX,Hudson,city,,81.1,23.8,34570,31.3226849,-94.7782644
TX,Hudson Bend,CDP,,95.6,6.3,99773,30.4171444,-97.9291787
TX,Hudson Oaks,city,,92.4,3.1,103125,32.7570729,-97.7066952
TX,Hughes Springs,city,,74.6,33.5,25234,32.998462,-94.6307585
TX,Hull,CDP,,85,4.7,44907,30.1461632,-94.6420713
TX,Humble,city,,78.5,18.9,38682,29.9988312,-95.2621553
TX,Hungerford,CDP,,87.5,25,-,29.3991341,-96.0769031
TX,Hunters Creek Village,city,,98.6,1.1,"250,000+",29.7705062,-95.4954973
TX,Huntington,city,,79.4,24.5,39559,31.2776873,-94.576594
TX,Huntsville,city,,81.7,36.6,30799,30.7235263,-95.5507771
TX,Hurst,city,,85.5,12.8,53788,32.8234621,-97.1705678
TX,Hutchins,city,,72.2,25.7,36403,32.6492999,-96.7130521
TX,Hutto,city,,93,5.8,71836,30.5426995,-97.5466702
TX,Huxley,city,,82.5,17.5,41563,31.7623941,-93.8771328
TX,Iago,CDP,,100,0,170625,29.2569227,-95.9462552
TX,Idalou,city,,81.3,11.2,60938,33.6664733,-101.6829424
TX,Iglesia Antigua,CDP,,48.4,45.6,31094,26.0772995,-97.8383306
TX,Impact,town,,100,9.1,28472,32.4998458,-99.7459225
TX,Imperial,CDP,,74.7,18.8,76875,31.2729209,-102.6926497
TX,Indian Hills,CDP,,26.1,45.4,34662,26.2128517,-97.916389
TX,Indian Lake,town,,66.2,38.7,34167,26.0892433,-97.5024853
TX,Indian Springs,CDP,,65,42.5,,30.1672838,-95.5171162
TX,Indio,CDP,,-,-,-,28.5119284,-100.3111817
TX,Industry,city,,80.9,5.6,47750,29.9724459,-96.5021927
TX,Inez,CDP,,90.1,13.6,68958,28.9038756,-96.7880366
TX,Ingleside,city,,86.7,10.2,60977,27.8778026,-97.211657
TX,Ingleside on the Bay,city,,93.5,4.2,61250,27.829352,-97.2241138
TX,Ingram,city,,74.5,13.1,48796,30.0774307,-99.2403213
TX,Iola,city,,76.1,11.6,54531,30.7725123,-96.0739795
TX,Iowa Colony,village,,78.9,9.2,74018,29.4824589,-95.4154961
TX,Iowa Park,city,,90.2,8.6,45208,33.9514847,-98.6686709
TX,Iraan,city,,77.1,7.2,60875,30.9140478,-101.8979061
TX,Iredell,city,,88,14.2,40556,31.9851488,-97.8719741
TX,Irving,city,,79.7,15.1,52154,32.8140177,-96.9488945
TX,Italy,town,,83.5,13.9,41500,32.1840381,-96.8847194
TX,Itasca,city,,68.1,28.5,37750,32.1595947,-97.1500074
TX,Ivanhoe,city,,87.9,30.4,30066,33.7134955,-96.1431799
TX,Jacinto City,city,,47,35.5,26735,29.7677258,-95.2338319
TX,Jacksboro,city,,76.1,16.5,50139,33.2184477,-98.1586558
TX,Jacksonville,city,,70.5,36.9,29453,31.963778,-95.2705042
TX,Jamaica Beach,city,,98.8,5.2,58889,29.189684,-94.9796456
TX,Jardin de San Julian,CDP,,0,100,-,29.698855,-99.05679
TX,Jarrell,city,,86.9,4.3,55469,30.8249094,-97.604454
TX,Jasper,city,,79.2,31.1,28431,30.9201995,-93.9965759
TX,Jayton,city,,74.9,11.2,43672,33.2481485,-100.5737264
TX,Jefferson,city,,88.8,19,36683,32.7573626,-94.3451926
TX,Jersey Village,city,,94.7,7.3,65280,29.887725,-95.5629984
TX,Jewett,city,,73.3,17.4,50750,31.3615664,-96.1441315
TX,J.F. Villareal,CDP,,0,100,-,27.7540752,-97.440876
TX,Joaquin,city,,84.4,19.3,35089,31.9657232,-94.0538028
TX,Johnson City,city,,88.7,14.1,38090,30.2767408,-98.4119811
TX,Jolly,city,,91,6.2,52500,33.8639877,-98.3494937
TX,Jones Creek,village,,82.7,12.2,66512,28.9685817,-95.4552208
TX,Jonestown,city,,90.9,8.9,58355,30.4954748,-97.9233468
TX,Josephine,city,,85.9,3.6,70972,33.0612291,-96.3072028
TX,Joshua,city,,82.8,16.8,51653,32.4615291,-97.3880731
TX,Jourdanton,city,,75.8,10.7,54375,28.9180294,-98.5464068
TX,Juarez,CDP,,15.6,0,14449,31.6903638,-106.4245478
TX,Junction,city,,78.7,27.4,27319,30.4893555,-99.7720109
TX,Justin,city,,89.6,11.2,75898,33.0848442,-97.2961286
TX,Karnes City,city,,71.4,32.9,31713,28.8849772,-97.9008355
TX,Katy,city,,84.1,8.4,70526,29.7857853,-95.8243956
TX,Kaufman,city,,77.2,27.7,40595,32.5890238,-96.3088693
TX,K-Bar Ranch,CDP,,85.9,6.3,64638,27.9922382,-97.9258334
TX,Keene,city,,82.1,25.4,39113,32.3968092,-97.3239042
TX,Keller,city,,96.5,3.7,118453,32.9341893,-97.229298
TX,Kemah,city,,92.1,5.4,70500,29.5427297,-95.0204837
TX,Kemp,city,,75.9,21.4,32917,32.4426403,-96.2299771
TX,Kempner,city,,89.5,17.4,38359,31.081007,-98.0025249
TX,Kendleton,city,,92.1,44.6,15208,29.4507991,-95.9946785
TX,Kenedy,city,,61.6,36.6,39970,28.8191468,-97.8486123
TX,Kenefick,town,,83.2,7.2,44500,30.1091033,-94.8582582
TX,Kennard,city,,85.6,14,23824,31.3596258,-95.1832721
TX,Kennedale,city,,83.4,10,73750,32.646801,-97.2258465
TX,Kerens,city,,78.3,18.7,30799,32.1332079,-96.2277529
TX,Kermit,city,,69.1,14.6,54745,31.8576265,-103.0926652
TX,Kerrville,city,,85.7,15.6,39206,30.0474332,-99.1403189
TX,Kilgore,city,,85.9,15.3,58643,32.3862619,-94.8757709
TX,Killeen,city,,91.6,15.2,47763,31.1171194,-97.7277959
TX,Kingsbury,CDP,,80.2,18.8,43559,29.6480061,-97.8280575
TX,Kingsland,CDP,,83.2,18.9,41276,30.6582405,-98.4405849
TX,Kingsville,city,,72.6,29,36306,27.5158689,-97.856109
TX,Kirby,city,,81.3,12,48303,29.4632876,-98.3855702
TX,Kirbyville,city,,77.7,26.3,22639,30.6604815,-93.8926809
TX,Kirvin,town,,78.6,7.7,48750,31.7665548,-96.3302542
TX,Knippa,CDP,,62.4,38.7,29148,29.2952364,-99.6372741
TX,Knollwood,city,,89.8,7.9,44345,33.6895497,-96.6191596
TX,Knox City,town,,81.4,7.9,44632,33.4181509,-99.8189804
TX,Kosse,town,,72.6,18.5,35417,31.3076774,-96.6319231
TX,Kountze,city,,77.6,19.4,42434,30.3715975,-94.3124116
TX,Kress,city,,77.2,7.7,45781,34.3664546,-101.7485133
TX,Krugerville,city,,94.2,2.4,100139,33.2815064,-96.9905628
TX,Krum,city,,91.2,3.1,77692,33.2615068,-97.2380725
TX,Kurten,town,,90.7,20.2,62917,30.7871377,-96.2641274
TX,Kyle,city,,86.6,6,72746,29.9891052,-97.8772267
TX,La Blanca,CDP,,55.9,26.4,33519,26.2928491,-98.0377826
TX,La Carla,CDP,,7.7,81.7,-,26.4364529,-98.7403036
TX,La Casita,CDP,,-,-,-,26.320156,-98.704727
TX,La Chuparosa,CDP,,-,-,-,26.3343589,-98.7068269
TX,Lackland AFB,CDP,,97.7,13.4,61090,29.3829358,-98.6134047
TX,La Coma,CDP,,50,0,-,27.4855057,-99.3367951
TX,LaCoste,city,,82.2,6.2,47727,29.309388,-98.8114707
TX,Lacy-Lakeview,city,,78.7,26.1,33653,31.6310392,-97.1058438
TX,Ladonia,town,,81.7,28.5,30313,33.4248302,-95.9463564
TX,La Escondida,CDP,,50,100,-,29.5080578,-95.1913871
TX,La Esperanza,CDP,,0,0,-,31.4445685,-100.4341961
TX,La Feria,city,,72.3,32.7,30825,26.1589644,-97.8238853
TX,La Feria North,CDP,,41.9,0,-,26.1720198,-97.8222185
TX,Lago,CDP,,66.7,0,-,26.0886879,-97.6136001
TX,Lago Vista,CDP,,46.2,84.3,15455,30.4601975,-97.9883477
TX,Lago Vista,city,,91.5,7.9,75126,30.4601975,-97.9883477
TX,La Grange,city,,71.1,24.5,41757,29.9055033,-96.876647
TX,La Grulla,city,,50.7,29.6,23322,26.2695148,-98.6472456
TX,Laguna Heights,CDP,,35.7,45,22500,26.0800784,-97.2538639
TX,Laguna Park,CDP,,83.7,6.9,44583,31.8593247,-97.3797357
TX,Laguna Seca,CDP,,77.8,11,38678,26.2801897,-97.9238785
TX,Laguna Vista,town,,89.8,22.7,54531,26.1009111,-97.2902543
TX,La Homa,CDP,,42.6,43.6,28197,26.2500721,-98.3636279
TX,La Joya,city,,46,30.4,31932,26.2470165,-98.4814092
TX,Lake Bridgeport,city,,83.2,19.4,43750,33.2070598,-97.8286463
TX,Lake Brownwood,CDP,,86.4,21.6,38750,31.8357048,-99.007831
TX,Lake Bryan,CDP,,61.4,27.7,48218,30.7120011,-96.4730443
TX,Lake Cherokee,CDP,,92.4,10.2,68478,32.3649298,-94.6269572
TX,Lake City,town,,81.2,21.7,42500,28.0794565,-97.8858331
TX,Lake Colorado City,CDP,,91.5,8.2,73906,32.3422817,-100.9312575
TX,Lake Dallas,city,,95.6,6,68933,33.1192875,-97.0255641
TX,Lake Dunlap,CDP,,87.7,13.5,50833,29.6729053,-98.0635683
TX,Lakehills,CDP,,92.6,14,54754,29.604672,-98.9430859
TX,Lake Jackson,city,,92.9,8.3,73399,29.0338575,-95.4343859
TX,Lake Kiowa,CDP,,96,5.9,79205,33.5770541,-97.0130633
TX,Lake Medina Shores,CDP,,68.2,20.3,42904,29.640233,-99.000783
